store,date,year,month,week,quarter,month_fac,is_holiday,type,size,total_weekly_sales,temperature,fuel_price,cpi,unemployment
22,2012-01-06,2012,1,1,1,Jan,FALSE,B,119557,895358.2000000001,34.61,3.439,140.6461359,7.503
22,2012-01-13,2012,1,2,1,Jan,FALSE,B,119557,855437.5700000002,39,3.523,140.7048214,7.503
22,2012-01-20,2012,1,3,1,Jan,FALSE,B,119557,897027.4400000001,29.16,3.542,140.8086118,7.503
22,2012-01-27,2012,1,4,1,Jan,FALSE,B,119557,786459.2299999999,35.68,3.568,140.9124021,7.503
22,2012-02-03,2012,2,5,1,Feb,FALSE,B,119557,958487.7499999998,40.58,3.633,141.0161924,7.503
22,2012-02-10,2012,2,6,1,Feb,TRUE,B,119557,1034448.0699999997,35.68,3.655,141.1199827,7.503
22,2012-02-17,2012,2,7,1,Feb,FALSE,B,119557,1004749.41,36.25,3.703,141.2140357,7.503
22,2012-02-24,2012,2,8,1,Feb,FALSE,B,119557,912958.9499999998,39,3.751,141.3007857,7.503
22,2012-03-02,2012,3,9,1,Mar,FALSE,B,119557,974866.65,37.47,3.827,141.3875357,7.503
22,2012-03-09,2012,3,10,1,Mar,FALSE,B,119557,991127.0099999999,41.72,3.876,141.4742857,7.503
22,2012-03-16,2012,3,11,1,Mar,FALSE,B,119557,966780.0099999997,46.06,3.867,141.55478,7.503
22,2012-03-23,2012,3,12,1,Mar,FALSE,B,119557,992774.3999999998,54.68,3.889,141.6269332,7.503
22,2012-03-30,2012,3,13,1,Mar,FALSE,B,119557,965769.9299999995,46.4,3.921,141.6990864,7.503
22,2012-04-06,2012,4,14,2,Apr,FALSE,B,119557,1197489.6599999997,46.38,3.957,141.7712396,7.671
22,2012-04-13,2012,4,15,2,Apr,FALSE,B,119557,939118.24,49.89,4.025,141.8433929,7.671
22,2012-04-20,2012,4,16,2,Apr,FALSE,B,119557,1000342.8700000006,58.81,4.046,141.9015262,7.671
22,2012-04-27,2012,4,17,2,Apr,FALSE,B,119557,922539.9400000002,51.42,4.023,141.9596595,7.671
22,2012-05-04,2012,5,18,2,May,FALSE,B,119557,1005083.3099999998,50.75,3.991,142.0177929,7.671
22,2012-05-11,2012,5,19,2,May,FALSE,B,119557,997868.6300000001,56.72,3.947,142.0759262,7.671
22,2012-05-18,2012,5,20,2,May,FALSE,B,119557,986612.0200000003,61.9,3.899,142.0970115,7.671
22,2012-05-25,2012,5,21,2,May,FALSE,B,119557,1047297.3799999997,62.39,3.85,142.1032776,7.671
22,2012-06-01,2012,6,22,2,Jun,FALSE,B,119557,1102857.37,70.01,3.798,142.1095438,7.671
22,2012-06-08,2012,6,23,2,Jun,FALSE,B,119557,1061134.3699999999,61.71,3.746,142.1158099,7.671
22,2012-06-15,2012,6,24,2,Jun,FALSE,B,119557,1061219.19,66.56,3.683,142.1292548,7.671
22,2012-06-22,2012,6,25,2,Jun,FALSE,B,119557,1112449.2999999996,70.61,3.629,142.1606464,7.671
22,2012-06-29,2012,6,26,2,Jun,FALSE,B,119557,1053881.7800000003,70.99,3.577,142.1920381,7.671
22,2012-07-06,2012,7,27,3,Jul,FALSE,B,119557,1097786.1400000001,77.41,3.538,142.2234298,7.753
22,2012-07-13,2012,7,28,3,Jul,FALSE,B,119557,971361.3799999997,75.81,3.561,142.2548214,7.753
22,2012-07-20,2012,7,29,3,Jul,FALSE,B,119557,991969.37,76.57,3.61,142.2337569,7.753
22,2012-07-27,2012,7,30,3,Jul,FALSE,B,119557,925731.2100000002,73.52,3.701,142.2126924,7.753
22,2012-08-03,2012,8,31,3,Aug,FALSE,B,119557,1007257.8300000003,72.99,3.698,142.1916279,7.753
22,2012-08-10,2012,8,32,3,Aug,FALSE,B,119557,973812.7900000002,76.74,3.772,142.1705634,7.753
22,2012-08-17,2012,8,33,3,Aug,FALSE,B,119557,981273.2600000002,74.92,3.84,142.2157385,7.753
22,2012-08-24,2012,8,34,3,Aug,FALSE,B,119557,1060906.75,70.42,3.874,142.3105933,7.753
22,2012-08-31,2012,8,35,3,Aug,FALSE,B,119557,1022270.86,71.93,3.884,142.4054482,7.753
22,2012-09-07,2012,9,36,3,Sep,TRUE,B,119557,996628.8000000004,73.3,3.921,142.500303,7.753
22,2012-09-14,2012,9,37,3,Sep,FALSE,B,119557,918049.2800000003,66.42,3.988,142.5938833,7.753
22,2012-09-21,2012,9,38,3,Sep,FALSE,B,119557,921612.5299999998,63.38,4.056,142.6798167,7.753
22,2012-09-28,2012,9,39,3,Sep,FALSE,B,119557,976479.51,62.17,4.018,142.76575,7.753
22,2012-10-05,2012,10,40,4,Oct,FALSE,B,119557,1009887.3600000003,62.09,4.027,142.8516833,7.543
22,2012-10-12,2012,10,41,4,Oct,FALSE,B,119557,1004039.8399999999,54.18,4.029,142.9376167,7.543
22,2012-10-19,2012,10,42,4,Oct,FALSE,B,119557,978027.9499999998,55.28,4,142.8633629,7.543
22,2012-10-26,2012,10,43,4,Oct,FALSE,B,119557,1094422.69,57.58,3.917,142.7624113,7.543
23,2010-02-05,2010,2,5,1,Feb,FALSE,B,114533,1364721.5799999998,15.25,2.788,131.5279032,5.892
23,2010-02-12,2010,2,6,1,Feb,TRUE,B,114533,1380892.08,18.75,2.771,131.5866129,5.892
23,2010-02-19,2010,2,7,1,Feb,FALSE,B,114533,1319588.0399999996,26.7,2.747,131.637,5.892
23,2010-02-26,2010,2,8,1,Feb,FALSE,B,114533,1198709.6499999997,32.68,2.753,131.686,5.892
23,2010-03-05,2010,3,9,1,Mar,FALSE,B,114533,1311175.93,33.15,2.766,131.735,5.892
23,2010-03-12,2010,3,10,1,Mar,FALSE,B,114533,1408082.9599999995,36.07,2.805,131.784,5.892
23,2010-03-19,2010,3,11,1,Mar,FALSE,B,114533,1229008.3199999996,43.01,2.834,131.8242903,5.892
23,2010-03-26,2010,3,12,1,Mar,FALSE,B,114533,1310701.8,38.59,2.831,131.863129,5.892
23,2010-04-02,2010,4,13,2,Apr,FALSE,B,114533,1556627.6199999999,40.5,2.826,131.9019677,5.435
23,2010-04-09,2010,4,14,2,Apr,FALSE,B,114533,1264434.7000000002,56.82,2.849,131.9408065,5.435
23,2010-04-16,2010,4,15,2,Apr,FALSE,B,114533,1288823.7199999995,44.25,2.885,131.9809,5.435
23,2010-04-23,2010,4,16,2,Apr,FALSE,B,114533,1315023.0799999998,46.4,2.895,132.0226667,5.435
23,2010-04-30,2010,4,17,2,Apr,FALSE,B,114533,1259414.5200000003,45.47,2.935,132.0644333,5.435
23,2010-05-07,2010,5,18,2,May,FALSE,B,114533,1365552.2799999996,61.04,2.981,132.1062,5.435
23,2010-05-14,2010,5,19,2,May,FALSE,B,114533,1303055.0899999999,45.33,2.983,132.152129,5.435
23,2010-05-21,2010,5,20,2,May,FALSE,B,114533,1327424.2799999998,57.94,2.961,132.2230323,5.435
23,2010-05-28,2010,5,21,2,May,FALSE,B,114533,1571158.5599999996,69.26,2.906,132.2939355,5.435
23,2010-06-04,2010,6,22,2,Jun,FALSE,B,114533,1514435.5100000012,64.94,2.857,132.3648387,5.435
23,2010-06-11,2010,6,23,2,Jun,FALSE,B,114533,1439432.0599999996,58.35,2.83,132.4357419,5.435
23,2010-06-18,2010,6,24,2,Jun,FALSE,B,114533,1507708.9299999992,60.29,2.805,132.4733333,5.435
23,2010-06-25,2010,6,25,2,Jun,FALSE,B,114533,1415204.88,69.83,2.81,132.4976,5.435
23,2010-07-02,2010,7,26,3,Jul,FALSE,B,114533,1549113.1799999997,64.76,2.815,132.5218667,5.326
23,2010-07-09,2010,7,27,3,Jul,FALSE,B,114533,1417535.78,77.16,2.806,132.5461333,5.326
23,2010-07-16,2010,7,28,3,Jul,FALSE,B,114533,1413124.1099999996,73.94,2.796,132.5667742,5.326
23,2010-07-23,2010,7,29,3,Jul,FALSE,B,114533,1333634.4499999995,70.2,2.784,132.5825806,5.326
23,2010-07-30,2010,7,30,3,Jul,FALSE,B,114533,1319773.55,69.71,2.792,132.5983871,5.326
23,2010-08-06,2010,8,31,3,Aug,FALSE,B,114533,1417013.07,70.03,2.792,132.6141935,5.326
23,2010-08-13,2010,8,32,3,Aug,FALSE,B,114533,1346345.9699999997,67.43,2.81,132.63,5.326
23,2010-08-20,2010,8,33,3,Aug,FALSE,B,114533,1439901.0499999998,68.65,2.796,132.6616129,5.326
23,2010-08-27,2010,8,34,3,Aug,FALSE,B,114533,1584623.3599999999,63.25,2.77,132.6932258,5.326
23,2010-09-03,2010,9,35,3,Sep,FALSE,B,114533,1405119.2300000004,72.91,2.735,132.7248387,5.326
23,2010-09-10,2010,9,36,3,Sep,TRUE,B,114533,1272842.8499999996,63.21,2.717,132.7564516,5.326
23,2010-09-17,2010,9,37,3,Sep,FALSE,B,114533,1159132.58,55.3,2.716,132.7670667,5.326
23,2010-09-24,2010,9,38,3,Sep,FALSE,B,114533,1099055.65,57.75,2.718,132.7619333,5.326
23,2010-10-01,2010,10,39,4,Oct,FALSE,B,114533,1129909.4400000002,62.07,2.717,132.7568,5.287
23,2010-10-08,2010,10,40,4,Oct,FALSE,B,114533,1179851.6799999997,50.75,2.776,132.7516667,5.287
23,2010-10-15,2010,10,41,4,Oct,FALSE,B,114533,1119809.7100000002,45.55,2.878,132.7633548,5.287
23,2010-10-22,2010,10,42,4,Oct,FALSE,B,114533,1147503.9199999997,43.19,2.919,132.8170968,5.287
23,2010-10-29,2010,10,43,4,Oct,FALSE,B,114533,1112871.2299999997,48.68,2.938,132.8708387,5.287
23,2010-11-05,2010,11,44,4,Nov,FALSE,B,114533,1203119.9599999995,36.6,2.938,132.9245806,5.287
23,2010-11-12,2010,11,45,4,Nov,FALSE,B,114533,1387953.75,35.59,2.961,132.9783226,5.287
23,2010-11-19,2010,11,46,4,Nov,FALSE,B,114533,1314994.3199999996,41.66,3.03,132.9172,5.287
23,2010-11-26,2010,11,47,4,Nov,TRUE,B,114533,2072685.0500000003,34.95,3.07,132.8369333,5.287
23,2010-12-03,2010,12,48,4,Dec,FALSE,B,114533,1617025.41,34.3,3.065,132.7566667,5.287
23,2010-12-10,2010,12,49,4,Dec,FALSE,B,114533,1872365.9899999998,20.12,3.132,132.6764,5.287
23,2010-12-17,2010,12,50,4,Dec,FALSE,B,114533,2238573.4800000004,23.05,3.139,132.6804516,5.287
23,2010-12-24,2010,12,51,4,Dec,FALSE,B,114533,2734277.0999999996,22.96,3.15,132.7477419,5.287
23,2010-12-31,2010,12,52,4,Dec,TRUE,B,114533,1169773.85,19.05,3.177,132.8150323,5.287
23,2011-01-07,2011,1,1,1,Jan,FALSE,B,114533,1122034.4800000002,27.81,3.193,132.8823226,5.114
23,2011-01-14,2011,1,2,1,Jan,FALSE,B,114533,1016756.1000000002,18.2,3.215,132.9510645,5.114
23,2011-01-21,2011,1,3,1,Jan,FALSE,B,114533,1110706.06,15.58,3.232,133.0285161,5.114
23,2011-01-28,2011,1,4,1,Jan,FALSE,B,114533,1083657.6099999999,10.91,3.243,133.1059677,5.114
23,2011-02-04,2011,2,5,1,Feb,FALSE,B,114533,1159438.53,14.5,3.24,133.1834194,5.114
23,2011-02-11,2011,2,6,1,Feb,TRUE,B,114533,1249786.4000000004,21.52,3.255,133.260871,5.114
23,2011-02-18,2011,2,7,1,Feb,FALSE,B,114533,1369971.57,26.6,3.263,133.3701429,5.114
23,2011-02-25,2011,2,8,1,Feb,FALSE,B,114533,1206917.2,17,3.281,133.4921429,5.114
23,2011-03-04,2011,3,9,1,Mar,FALSE,B,114533,1301185.28,20.67,3.437,133.6141429,5.114
23,2011-03-11,2011,3,10,1,Mar,FALSE,B,114533,1042043.5499999998,29.36,3.6,133.7361429,5.114
23,2011-03-18,2011,3,11,1,Mar,FALSE,B,114533,1203682.6199999996,37.28,3.634,133.8492258,5.114
23,2011-03-25,2011,3,12,1,Mar,FALSE,B,114533,1148624.83,29.11,3.624,133.9587419,5.114
23,2011-04-01,2011,4,13,2,Apr,FALSE,B,114533,1182694.9500000004,29.44,3.638,134.0682581,4.781
23,2011-04-08,2011,4,14,2,Apr,FALSE,B,114533,1248901.98,36.74,3.72,134.1777742,4.781
23,2011-04-15,2011,4,15,2,Apr,FALSE,B,114533,1263680.51,45.51,3.823,134.2784667,4.781
23,2011-04-22,2011,4,16,2,Apr,FALSE,B,114533,1447301.24,39.62,3.919,134.3571,4.781
23,2011-04-29,2011,4,17,2,Apr,FALSE,B,114533,1173307.4000000001,54.2,3.988,134.4357333,4.781
23,2011-05-06,2011,5,18,2,May,FALSE,B,114533,1359921.13,50.07,4.078,134.5143667,4.781
23,2011-05-13,2011,5,19,2,May,FALSE,B,114533,1254914.8699999996,55.12,4.095,134.593,4.781
23,2011-05-20,2011,5,20,2,May,FALSE,B,114533,1337617.5499999998,56.67,4.101,134.6803871,4.781
23,2011-05-27,2011,5,21,2,May,FALSE,B,114533,1361945.1800000004,63.27,4.034,134.7677742,4.781
23,2011-06-03,2011,6,22,2,Jun,FALSE,B,114533,1562161.9700000002,67.21,3.973,134.8551613,4.781
23,2011-06-10,2011,6,23,2,Jun,FALSE,B,114533,1447028.0600000003,65.23,3.924,134.9425484,4.781
23,2011-06-17,2011,6,24,2,Jun,FALSE,B,114533,1470520.8299999998,61.06,3.873,135.0837333,4.781
23,2011-06-24,2011,6,25,2,Jun,FALSE,B,114533,1434036.1800000002,63.8,3.851,135.2652667,4.781
23,2011-07-01,2011,7,26,3,Jul,FALSE,B,114533,1492507.4399999995,65.65,3.815,135.4468,4.584
23,2011-07-08,2011,7,27,3,Jul,FALSE,B,114533,1379488.0500000003,69.92,3.784,135.6283333,4.584
23,2011-07-15,2011,7,28,3,Jul,FALSE,B,114533,1360520.56,69.8,3.827,135.7837419,4.584
23,2011-07-22,2011,7,29,3,Jul,FALSE,B,114533,1362144,76.74,3.882,135.8738387,4.584
23,2011-07-29,2011,7,30,3,Jul,FALSE,B,114533,1319767.5499999998,69.55,3.898,135.9639355,4.584
23,2011-08-05,2011,8,31,3,Aug,FALSE,B,114533,1416344.6799999995,69.53,3.903,136.0540323,4.584
23,2011-08-12,2011,8,32,3,Aug,FALSE,B,114533,1380952.0499999998,69.86,3.88,136.144129,4.584
23,2011-08-19,2011,8,33,3,Aug,FALSE,B,114533,1453416.5299999998,67.09,3.82,136.183129,4.584
23,2011-08-26,2011,8,34,3,Aug,FALSE,B,114533,1637266.2899999998,67.04,3.796,136.2136129,4.584
23,2011-09-02,2011,9,35,3,Sep,FALSE,B,114533,1464295.69,65.33,3.784,136.2440968,4.584
23,2011-09-09,2011,9,36,3,Sep,TRUE,B,114533,1423289.9,66.04,3.809,136.2745806,4.584
23,2011-09-16,2011,9,37,3,Sep,FALSE,B,114533,1253329.17,60.52,3.809,136.3145,4.584
23,2011-09-23,2011,9,38,3,Sep,FALSE,B,114533,1289082.8099999998,57.14,3.758,136.367,4.584
23,2011-09-30,2011,9,39,3,Sep,FALSE,B,114533,1275597.85,64.76,3.684,136.4195,4.584
23,2011-10-07,2011,10,40,4,Oct,FALSE,B,114533,1463501.9899999995,49,3.633,136.472,4.42
23,2011-10-14,2011,10,41,4,Oct,FALSE,B,114533,1257778.3400000003,56.79,3.583,136.5150968,4.42
23,2011-10-21,2011,10,42,4,Oct,FALSE,B,114533,1441032.5899999999,52.12,3.618,136.5017742,4.42
23,2011-10-28,2011,10,43,4,Oct,FALSE,B,114533,1407191.96,42.57,3.604,136.4884516,4.42
23,2011-11-04,2011,11,44,4,Nov,FALSE,B,114533,1428436.3299999996,39.18,3.586,136.475129,4.42
23,2011-11-11,2011,11,45,4,Nov,FALSE,B,114533,1436940.7800000003,44.04,3.57,136.4618065,4.42
23,2011-11-18,2011,11,46,4,Nov,FALSE,B,114533,1345631.96,45.48,3.571,136.4666667,4.42
23,2011-11-25,2011,11,47,4,Nov,TRUE,B,114533,2057059.5300000003,35.23,3.536,136.4788,4.42
23,2011-12-02,2011,12,48,4,Dec,FALSE,B,114533,1552886.59,43.6,3.501,136.4909333,4.42
23,2011-12-09,2011,12,49,4,Dec,FALSE,B,114533,1841173.6000000006,36.4,3.47,136.5030667,4.42
23,2011-12-16,2011,12,50,4,Dec,FALSE,B,114533,2173621.2,32.99,3.445,136.53351610000001,4.42
23,2011-12-23,2011,12,51,4,Dec,FALSE,B,114533,2587953.3199999994,27.8,3.413,136.5883871,4.42
23,2011-12-30,2011,12,52,4,Dec,TRUE,B,114533,1213486.9500000002,22.3,3.402,136.6432581,4.42
23,2012-01-06,2012,1,1,1,Jan,FALSE,B,114533,1150662.5499999996,24.29,3.439,136.698129,4.261
23,2012-01-13,2012,1,2,1,Jan,FALSE,B,114533,1031451.3500000001,28.49,3.523,136.753,4.261
23,2012-01-20,2012,1,3,1,Jan,FALSE,B,114533,1146992.13,15.33,3.542,136.8564194,4.261
23,2012-01-27,2012,1,4,1,Jan,FALSE,B,114533,1037476.3799999998,25.71,3.568,136.9598387,4.261
23,2012-02-03,2012,2,5,1,Feb,FALSE,B,114533,1261872.6699999992,29.71,3.633,137.0632581,4.261
23,2012-02-10,2012,2,6,1,Feb,TRUE,B,114533,1358444.07,26.6,3.655,137.1666774,4.261
23,2012-02-17,2012,2,7,1,Feb,FALSE,B,114533,1365546.6900000002,27.01,3.703,137.2583103,4.261
23,2012-02-24,2012,2,8,1,Feb,FALSE,B,114533,1272948.2699999998,31.12,3.751,137.3411034,4.261
23,2012-03-02,2012,3,9,1,Mar,FALSE,B,114533,1322852.2000000002,25.91,3.827,137.4238966,4.261
23,2012-03-09,2012,3,10,1,Mar,FALSE,B,114533,1292724.9000000001,33.11,3.876,137.5066897,4.261
23,2012-03-16,2012,3,11,1,Mar,FALSE,B,114533,1258364.3099999996,41.19,3.867,137.5843871,4.261
23,2012-03-23,2012,3,12,1,Mar,FALSE,B,114533,1288154.1,57.82,3.889,137.6552903,4.261
23,2012-03-30,2012,3,13,1,Mar,FALSE,B,114533,1261964.9599999997,36.71,3.921,137.7261935,4.261
23,2012-04-06,2012,4,14,2,Apr,FALSE,B,114533,1604605.6899999995,37.43,3.957,137.7970968,4.125
23,2012-04-13,2012,4,15,2,Apr,FALSE,B,114533,1231752.5399999998,41.81,4.025,137.868,4.125
23,2012-04-20,2012,4,16,2,Apr,FALSE,B,114533,1287899.41,56.55,4.046,137.9230667,4.125
23,2012-04-27,2012,4,17,2,Apr,FALSE,B,114533,1277758.7599999998,44.62,4.023,137.9781333,4.125
23,2012-05-04,2012,5,18,2,May,FALSE,B,114533,1317379.68,45.88,3.991,138.0332,4.125
23,2012-05-11,2012,5,19,2,May,FALSE,B,114533,1321914.34,52.9,3.947,138.0882667,4.125
23,2012-05-18,2012,5,20,2,May,FALSE,B,114533,1332952.4700000002,58.42,3.899,138.1065806,4.125
23,2012-05-25,2012,5,21,2,May,FALSE,B,114533,1552934.6400000004,66.43,3.85,138.1101935,4.125
23,2012-06-01,2012,6,22,2,Jun,FALSE,B,114533,1476144.34,66.22,3.798,138.1138065,4.125
23,2012-06-08,2012,6,23,2,Jun,FALSE,B,114533,1568048.5400000003,56.82,3.746,138.1174194,4.125
23,2012-06-15,2012,6,24,2,Jun,FALSE,B,114533,1543667.6799999997,64.73,3.683,138.1295333,4.125
23,2012-06-22,2012,6,25,2,Jun,FALSE,B,114533,1522042.5699999998,71.82,3.629,138.1629,4.125
23,2012-06-29,2012,6,26,2,Jun,FALSE,B,114533,1451782.1600000006,64.23,3.577,138.1962667,4.125
23,2012-07-06,2012,7,27,3,Jul,FALSE,B,114533,1545370.1600000001,70.86,3.538,138.2296333,4.156
23,2012-07-13,2012,7,28,3,Jul,FALSE,B,114533,1384921.6300000004,69.19,3.561,138.263,4.156
23,2012-07-20,2012,7,29,3,Jul,FALSE,B,114533,1381339.2300000004,71.13,3.61,138.2331935,4.156
23,2012-07-27,2012,7,30,3,Jul,FALSE,B,114533,1322932.3600000003,69.31,3.701,138.2033871,4.156
23,2012-08-03,2012,8,31,3,Aug,FALSE,B,114533,1416926.3100000005,71.51,3.698,138.1735806,4.156
23,2012-08-10,2012,8,32,3,Aug,FALSE,B,114533,1436311.7599999998,71.12,3.772,138.1437742,4.156
23,2012-08-17,2012,8,33,3,Aug,FALSE,B,114533,1510131.4500000004,69.97,3.84,138.1857097,4.156
23,2012-08-24,2012,8,34,3,Aug,FALSE,B,114533,1702220.9599999997,64.63,3.874,138.2814516,4.156
23,2012-08-31,2012,8,35,3,Aug,FALSE,B,114533,1577468.7800000007,68.34,3.884,138.3771935,4.156
23,2012-09-07,2012,9,36,3,Sep,TRUE,B,114533,1427162.26,66.74,3.921,138.4729355,4.156
23,2012-09-14,2012,9,37,3,Sep,FALSE,B,114533,1279041.6399999994,61.37,3.988,138.5673,4.156
23,2012-09-21,2012,9,38,3,Sep,FALSE,B,114533,1338627.5499999996,56.8,4.056,138.6534,4.156
23,2012-09-28,2012,9,39,3,Sep,FALSE,B,114533,1319035.06,53.71,4.018,138.7395,4.156
23,2012-10-05,2012,10,40,4,Oct,FALSE,B,114533,1464616.59,56.65,4.027,138.8256,4.145
23,2012-10-12,2012,10,41,4,Oct,FALSE,B,114533,1412925.25,48.1,4.029,138.9117,4.145
23,2012-10-19,2012,10,42,4,Oct,FALSE,B,114533,1363155.7699999998,47.89,4,138.8336129,4.145
23,2012-10-26,2012,10,43,4,Oct,FALSE,B,114533,1347454.59,50.56,3.917,138.7281613,4.145
24,2010-02-05,2010,2,5,1,Feb,FALSE,A,203819,1388725.6300000004,22.43,2.954,131.5279032,8.326
24,2010-02-12,2010,2,6,1,Feb,TRUE,A,203819,1414107.0999999999,25.94,2.94,131.5866129,8.326
24,2010-02-19,2010,2,7,1,Feb,FALSE,A,203819,1385362.49,31.05,2.909,131.637,8.326
24,2010-02-26,2010,2,8,1,Feb,FALSE,A,203819,1158722.74,33.98,2.91,131.686,8.326
24,2010-03-05,2010,3,9,1,Mar,FALSE,A,203819,1412387.37,36.73,2.919,131.735,8.326
24,2010-03-12,2010,3,10,1,Mar,FALSE,A,203819,1309340.16,42.31,2.938,131.784,8.326
24,2010-03-19,2010,3,11,1,Mar,FALSE,A,203819,1222511.2900000003,46.09,2.96,131.8242903,8.326
24,2010-03-26,2010,3,12,1,Mar,FALSE,A,203819,1258311.5599999994,48.87,2.963,131.863129,8.326
24,2010-04-02,2010,4,13,2,Apr,FALSE,A,203819,1478321.2600000002,45.22,2.957,131.9019677,8.211
24,2010-04-09,2010,4,14,2,Apr,FALSE,A,203819,1379579.63,62.06,2.992,131.9408065,8.211
24,2010-04-16,2010,4,15,2,Apr,FALSE,A,203819,1268266.72,51.08,3.01,131.9809,8.211
24,2010-04-23,2010,4,16,2,Apr,FALSE,A,203819,1264117.01,51.07,3.021,132.0226667,8.211
24,2010-04-30,2010,4,17,2,Apr,FALSE,A,203819,1259877.1899999995,51.48,3.042,132.0644333,8.211
24,2010-05-07,2010,5,18,2,May,FALSE,A,203819,1409705.0299999998,66.65,3.095,132.1062,8.211
24,2010-05-14,2010,5,19,2,May,FALSE,A,203819,1346783.35,51.31,3.112,132.152129,8.211
24,2010-05-21,2010,5,20,2,May,FALSE,A,203819,1283482.8499999999,60.44,3.096,132.2230323,8.211
24,2010-05-28,2010,5,21,2,May,FALSE,A,203819,1473868.15,69.59,3.046,132.2939355,8.211
24,2010-06-04,2010,6,22,2,Jun,FALSE,A,203819,1566668.91,71.99,3.006,132.3648387,8.211
24,2010-06-11,2010,6,23,2,Jun,FALSE,A,203819,1375458.21,64.84,2.972,132.4357419,8.211
24,2010-06-18,2010,6,24,2,Jun,FALSE,A,203819,1354168.18,67.17,2.942,132.4733333,8.211
24,2010-06-25,2010,6,25,2,Jun,FALSE,A,203819,1399073.75,74.9,2.958,132.4976,8.211
24,2010-07-02,2010,7,26,3,Jul,FALSE,A,203819,1563387.9399999997,71.12,2.958,132.5218667,8.117
24,2010-07-09,2010,7,27,3,Jul,FALSE,A,203819,1665502.5500000005,79.05,2.94,132.5461333,8.117
24,2010-07-16,2010,7,28,3,Jul,FALSE,A,203819,1418697.0499999998,76.56,2.933,132.5667742,8.117
24,2010-07-23,2010,7,29,3,Jul,FALSE,A,203819,1333740.3499999996,75.27,2.924,132.5825806,8.117
24,2010-07-30,2010,7,30,3,Jul,FALSE,A,203819,1387517.6300000001,75.91,2.932,132.5983871,8.117
24,2010-08-06,2010,8,31,3,Aug,FALSE,A,203819,1442819.28,74.54,2.942,132.6141935,8.117
24,2010-08-13,2010,8,32,3,Aug,FALSE,A,203819,1384243.7499999998,74.17,2.923,132.63,8.117
24,2010-08-20,2010,8,33,3,Aug,FALSE,A,203819,1375307.54,72.17,2.913,132.6616129,8.117
24,2010-08-27,2010,8,34,3,Aug,FALSE,A,203819,1350059.3500000003,67,2.885,132.6932258,8.117
24,2010-09-03,2010,9,35,3,Sep,FALSE,A,203819,1366381.5999999999,73.52,2.86,132.7248387,8.117
24,2010-09-10,2010,9,36,3,Sep,TRUE,A,203819,1474498.59,67.11,2.837,132.7564516,8.117
24,2010-09-17,2010,9,37,3,Sep,FALSE,A,203819,1273295.4600000002,60.31,2.846,132.7670667,8.117
24,2010-09-24,2010,9,38,3,Sep,FALSE,A,203819,1169413.2699999998,64.3,2.837,132.7619333,8.117
24,2010-10-01,2010,10,39,4,Oct,FALSE,A,203819,1215273.2000000002,66.88,2.84,132.7568,8.275
24,2010-10-08,2010,10,40,4,Oct,FALSE,A,203819,1361944.9400000002,54.82,2.903,132.7516667,8.275
24,2010-10-15,2010,10,41,4,Oct,FALSE,A,203819,1300806.74,52.83,2.999,132.7633548,8.275
24,2010-10-22,2010,10,42,4,Oct,FALSE,A,203819,1234875.33,48.69,3.049,132.8170968,8.275
24,2010-10-29,2010,10,43,4,Oct,FALSE,A,203819,1244925.9400000004,57.29,3.055,132.8708387,8.275
24,2010-11-05,2010,11,44,4,Nov,FALSE,A,203819,1285358.0100000002,42.2,3.049,132.9245806,8.275
24,2010-11-12,2010,11,45,4,Nov,FALSE,A,203819,1312877.0099999998,41.76,3.065,132.9783226,8.275
24,2010-11-19,2010,11,46,4,Nov,FALSE,A,203819,1277150.5999999999,45.63,3.138,132.9172,8.275
24,2010-11-26,2010,11,47,4,Nov,TRUE,A,203819,1779276.5100000002,41.92,3.186,132.8369333,8.275
24,2010-12-03,2010,12,48,4,Dec,FALSE,A,203819,1413302.7000000007,37.08,3.2,132.7566667,8.275
24,2010-12-10,2010,12,49,4,Dec,FALSE,A,203819,1593012.7499999998,27.11,3.255,132.6764,8.275
24,2010-12-17,2010,12,50,4,Dec,FALSE,A,203819,1663525.7699999998,27.99,3.301,132.6804516,8.275
24,2010-12-24,2010,12,51,4,Dec,FALSE,A,203819,2386015.7499999995,27.74,3.309,132.7477419,8.275
24,2010-12-31,2010,12,52,4,Dec,TRUE,A,203819,1208600.0499999998,25.9,3.336,132.8150323,8.275
24,2011-01-07,2011,1,1,1,Jan,FALSE,A,203819,1178641.71,30.72,3.351,132.8823226,8.252
24,2011-01-14,2011,1,2,1,Jan,FALSE,A,203819,1167740.2,22.41,3.367,132.9510645,8.252
24,2011-01-21,2011,1,3,1,Jan,FALSE,A,203819,1107170.39,23.69,3.391,133.0285161,8.252
24,2011-01-28,2011,1,4,1,Jan,FALSE,A,203819,1126921.34,17.91,3.402,133.1059677,8.252
24,2011-02-04,2011,2,5,1,Feb,FALSE,A,203819,1225182.04,23.83,3.4,133.1834194,8.252
24,2011-02-11,2011,2,6,1,Feb,TRUE,A,203819,1341240.6199999999,26.51,3.416,133.260871,8.252
24,2011-02-18,2011,2,7,1,Feb,FALSE,A,203819,1360150.1200000003,34.04,3.42,133.3701429,8.252
24,2011-02-25,2011,2,8,1,Feb,FALSE,A,203819,1235121.3299999998,26.09,3.452,133.4921429,8.252
